Wavelength (nm),Absorbance (AU),Std.Dev.
464,0.100556373596191,0.000240231298556827
465,0.100102424621582,0.000207537587165704
466,0.0999302864074707,0.000343894482452012
467,0.0981936454772949,0.000338058376979449
468,0.0932531356811523,0.000370300819870684
469,0.0875620841979981,0.000433031153189624
470,0.0794448852539063,0.00028902468643429
471,0.0696063041687012,0.000380811122747603
472,0.0589947700500488,0.000379883328562486
473,0.0501599311828613,0.000305247298443791
474,0.0422391891479492,0.000350277708751178
475,0.0335440635681152,0.000311003123045649
476,0.027430534362793,0.000290293198486414
477,0.0217776298522949,0.000374307146363406
478,0.017488956451416,0.00044904188375013
479,0.0142974853515625,0.000397324114992959
480,0.0111165046691895,0.000270856937558947
481,0.00901126861572266,0.000373655390244227
482,0.00722169876098633,0.000354161309731749
483,0.00622129440307617,0.00034255365480862
484,0.00513219833374023,0.000252275248986623
485,0.00430583953857422,0.000220329728365992
486,0.00312280654907227,0.000198808502709637
487,0.00296735763549805,0.000207340289291307
488,0.00217819213867187,0.000313612431274215
489,0.001495361328125,0.000317715278134958
490,0.00112676620483398,0.000281532669987174
491,0.000980854034423828,0.00034605633410161
492,0.000690460205078125,0.000304507477470018
493,0.000827789306640625,0.000294992293230914
494,0.000214099884033203,0.00027134673957269
495,0.00025177001953125,0.000175781605971824
496,0.000285625457763672,0.00018310546875
497,0.000209331512451172,0.0003428615014748
498,-0.000200748443603516,0.000320877042180193
499,-0.000124931335449219,0.000328208093254852
500,-0.000551223754882813,0.000296627974790511
501,-0.000224590301513672,0.000241202315666767
502,-0.000249862670898437,0.000322832490411922
503,-0.000824451446533203,0.000274300342122045
504,-0.000774383544921875,0.000231277327900228
505,-0.000470638275146484,0.000296038695887614
506,-0.000427722930908203,0.000320576454721076
507,-0.000545978546142578,0.000376120251904319
508,-0.000530242919921875,0.000209998997853718
509,-0.000516891479492188,0.000183962762136718
510,-0.000547885894775391,0.000183957818163749
511,-0.000879287719726563,0.000237730941966269
512,-0.000583171844482422,0.000369838785403903
513,-0.000834465026855469,0.000350454226008785
514,-0.000805377960205078,0.000317978529126575
515,-0.000960826873779297,0.000261355486037607
516,-0.000722885131835938,0.000287333066402284
517,-0.000460624694824219,0.000297986219016072
518,-0.000970840454101563,0.0001942126779382
519,-0.00130701065063477,0.000232086006079212
520,-0.000671863555908203,0.000280808102881154
521,-0.00145196914672852,0.000289433477660931
522,-0.000895023345947266,0.000274770766610232
523,-0.000874519348144531,0.000290424755560578
524,-0.00110626220703125,0.000248629314221196
525,-0.00117635726928711,0.000304238549149897
526,-0.00128507614135742,0.00024449799131717
527,-0.000905036926269531,0.00023504541298331
528,-0.000854969024658203,0.000241947756726349
529,-0.00156641006469727,0.00023635736197906
530,-0.00102424621582031,0.000201141647387275
531,-0.00119113922119141,0.000220960391429266
532,-0.00123977661132812,0.000217726164816745
533,-0.00134181976318359,0.000190305225951885
534,-0.00163364410400391,0.000185636080141163
535,-0.0013585090637207,0.000183120369304913
536,-0.00126075744628906,0.000241763492910197
537,-0.00119304656982422,0.000233632690395852
538,-0.00122547149658203,0.000227646673832546
539,-0.001220703125,0.000219597878125915
540,-0.0012812614440918,0.000232489290347674
541,-0.00117635726928711,0.000246653440257773
542,-0.00131130218505859,0.00020050761530967
543,-0.00141572952270508,0.000224164185973037
544,-0.00148868560791016,0.000215395319649338
545,-0.00136566162109375,0.000211732880865942
546,-0.00142812728881836,0.000196405978221125
547,-0.00149679183959961,0.00021027167054073
548,-0.0012507438659668,0.000230840409324009
549,-0.0015721321105957,0.000189802753239319
550,-0.00152301788330078,0.00014476072472722
551,-0.00153923034667969,0.000174065810815517
552,-0.00160312652587891,0.000293942165516328
553,-0.00145578384399414,0.000205980406441261
554,-0.00163125991821289,0.000170899395429106
555,-0.00121402740478516,0.000185032479725966
556,-0.00138378143310547,0.000204317906242643
557,-0.00141429901123047,0.000199242627825937
558,-0.00123357772827148,0.000202538512458165
559,-0.00148725509643555,0.00021913352382556
560,-0.00111675262451172,0.000193710950660378
561,-0.00130128860473633,0.000161697723195375
562,-0.00128555297851562,0.000176597206443912
563,-0.00133800506591797,0.000192221569430246
564,-0.00154399871826172,0.00019025742858181
565,-0.00134515762329102,0.000214231000653186
566,-0.00152826309204102,0.000203849976512152
567,-0.00149250030517578,0.00016141906241548
568,-0.00143194198608398,0.00020417095817246
569,-0.00136756896972656,0.000189202831537434
570,-0.00115776062011719,0.00018365598413869
571,-0.00129032135009766,0.000153046158231626
572,-0.00126552581787109,0.000111390221603771
573,-0.00093841552734375,0.00012753232434095
574,-0.00112342834472656,0.000145643897673229
575,-0.00110530853271484,0.000130813389275936
576,-0.00110626220703125,0.000132567590769231
577,-0.000884056091308594,0.00015682361502861
578,-0.00113010406494141,0.000161170959472656
579,-0.00105142593383789,0.000163409805226165
580,-0.00115776062011719,0.000145534575324518
581,-0.000979900360107422,0.00013139611076343
582,-0.00105428695678711,0.000181308511937197
583,-0.00110530853271484,0.00019958469116706
584,-0.00113630294799805,0.000147428302516747
585,-0.00115060806274414,0.000165733670351695
586,-0.00138139724731445,0.000171481143854717
587,-0.00116634368896484,0.000137325790153422
588,-0.00113010406494141,0.000131689957754592
589,-0.00127077102661133,0.000166453737100765
590,-0.00124645233154297,0.000174097158021849
591,-0.00127935409545898,0.000132502398933093
592,-0.00146818161010742,0.000141430254811663
593,-0.00123405456542969,0.000138535761436578
594,-0.0012664794921875,0.000141285490106069
595,-0.00112724304199219,0.000132193158672698
596,-0.00129032135009766,0.000140546488493332
597,-0.00117158889770508,0.000145615794051106
598,-0.00126028060913086,0.000130938476480832
599,-0.00130414962768555,0.000164618662775598
600,-0.00146389007568359,0.000147659461212624
601,-0.00131893157958984,0.000147446808548643
602,-0.00145101547241211,0.000143704511754002
603,-0.00103282928466797,0.000208062800170977
604,-0.00133180618286133,0.000168306630830219
605,-0.0013117790222168,0.000142888930852255
606,-0.00134801864624023,0.000165557971198401
607,-0.00141668319702148,0.000146571396768191
608,-0.00133180618286133,0.000169147522383193
609,-0.00150251388549805,0.000134599905123729
610,-0.00140714645385742,0.000126644933044183
611,-0.0013432502746582,0.000158837599538589
612,-0.00151777267456055,0.00018107761592289
613,-0.00127983093261719,0.000167167982002162
614,-0.00141191482543945,0.000136914554734848
615,-0.00147247314453125,0.000137249605693863
616,-0.0015716552734375,0.000176664145162622
617,-0.00161361694335937,0.000149584052134636
618,-0.00154924392700195,0.000146295007850988
619,-0.00144767761230469,0.000217663497180293
620,-0.00151729583740234,0.000182164276654033
621,-0.00178813934326172,0.000204647042556788
622,-0.00174570083618164,0.000171489099309045
623,-0.00179338455200195,0.00020405064922015
624,-0.00160503387451172,0.000196387454597749
625,-0.00114870071411133,0.000225055015366764
626,-0.00129222869873047,0.000201642927318219
627,-0.00113821029663086,0.000139946628783898
628,-0.00155448913574219,0.000153657028664572
629,-0.00176191329956055,0.00018056457589781
630,-0.00142908096313477,0.000160826365449575
631,-0.00150680541992187,0.000141375583345081
632,-0.00157928466796875,0.000211462092364962
633,-0.00145196914672852,0.000219560600228666
634,-0.00171804428100586,0.000217006489922303
635,-0.00180864334106445,0.000205626867615649
636,-0.00179576873779297,0.000157792037047931
637,-0.00168228149414062,0.000170302309276289
638,-0.00152349472045898,0.000238078828970348
639,-0.00170516967773437,0.000174774966896709
640,-0.00156545639038086,0.000183239530123969
641,-0.00145483016967773,0.000217341518860715
642,-0.00177574157714844,0.000209513370185219
643,-0.00136756896972656,0.000241296564041222
644,-0.0017542839050293,0.000230931009899401
645,-0.00176525115966797,0.0001703236698244
646,-0.00179815292358398,0.000208228841451713
647,-0.00181770324707031,0.000199566462589876
648,-0.00177621841430664,0.000225487010286433
649,-0.00166702270507812,0.000191890079201554
650,-0.00134372711181641,0.000310856869111767
651,-0.00184869766235352,0.000236037764862333
652,-0.00163841247558594,0.000214786427068216
653,-0.00175571441650391,0.000201105470831697
654,-0.00196170806884766,0.000184934147105042
655,-0.00149250030517578,0.000134859799611868
656,-0.00048828125,0.000102252389172975
657,-0.00161170959472656,0.000152888597777159
658,-0.00143003463745117,0.000231281260352137
659,-0.00180864334106445,0.000229374038435391
660,-0.00217628479003906,0.000215040341835998
661,-0.00188541412353516,0.000247793878669538
662,-0.00191020965576172,0.000187309016375594
663,-0.00169754028320312,0.000275491404355104
664,-0.00158834457397461,0.000284258944070919
665,-0.00202178955078125,0.000268929393493875
666,-0.00193500518798828,0.00025490057178174
667,-0.00188350677490234,0.000314313462144692
668,-0.00181913375854492,0.000255648761525267
669,-0.00221681594848633,0.000209730307196041
670,-0.00154209136962891,0.000215099545486717
671,-0.00161933898925781,0.000201895352953106
672,-0.00188112258911133,0.000201218500972269
673,-0.00191164016723633,0.000189682920691709
674,-0.00177907943725586,0.000150873567585488
675,-0.00159025192260742,0.000171693163154111
676,-0.00160884857177734,0.000190046977341936
677,-0.00152015686035156,0.000169759385956645
678,-0.00189828872680664,0.000159412017935403
679,-0.00178909301757812,0.000134572874316121
680,-0.00169229507446289,0.000155252789303079
681,-0.00178909301757812,0.000167686754678817
682,-0.00184202194213867,0.000177573030920992
683,-0.00162506103515625,0.000174764558978468
684,-0.00155115127563477,0.000189159563747516
685,-0.00186777114868164,0.000231245865877514
686,-0.00151395797729492,0.000183532138261565
687,-0.00177955627441406,0.000191239642720052
688,-0.00182533264160156,0.000169271146639509
689,-0.00182676315307617,0.000170779612648742
690,-0.00174856185913086,0.000208508191048097
691,-0.00168800354003906,0.000206156948497617
692,-0.00163173675537109,0.000151328011603736
693,-0.0018916130065918,0.000158200743371792
694,-0.00170993804931641,0.000184367716762077
695,-0.00184488296508789,0.000139468143985706
696,-0.0018916130065918,0.000186564632867138
697,-0.00153875350952148,0.000189274922540826
698,-0.00179195404052734,0.000184806236477498
699,-0.00169086456298828,0.000179807446060012
700,-0.00181341171264648,0.000227710588110167
701,-0.00190830230712891,0.000192708296818773
702,-0.00175762176513672,0.000164549587560959
703,-0.0016932487487793,0.00017992880093056
704,-0.00170135498046875,0.000125885009765625
705,-0.00180435180664062,0.000152567027573046
706,-0.00155496597290039,0.000160682094814357
707,-0.00167655944824219,0.000194488777688421
708,-0.00179433822631836,0.00020762521492977
709,-0.00170373916625977,0.000189371001187897
710,-0.00178670883178711,0.000163873884616339
711,-0.00186681747436523,0.000204153139097703
712,-0.00192022323608398,0.000206130476828216
713,-0.00184297561645508,0.000150728821564715
714,-0.00197410583496094,0.000147196780808333
715,-0.00177335739135742,0.000154100313637874
716,-0.00182580947875977,0.000189024889508898
717,-0.00183677673339844,0.000199333902111647
718,-0.00176668167114258,0.000208276881328105
719,-0.00168037414550781,0.000183987480008799
720,-0.00162839889526367,0.000195449728738278
721,-0.00172090530395508,0.000184303575987595
722,-0.00156688690185547,0.000167871061634917
723,-0.00168085098266602,0.000185469427697547
724,-0.00154876708984375,0.000154421635743779
725,-0.00179672241210937,0.000144666452857934
726,-0.00166130065917969,0.000140277679505897
727,-0.00172519683837891,0.000137854603817012
728,-0.00168943405151367,0.000157812209345944
729,-0.00154781341552734,0.000167339273253133
730,-0.00160121917724609,0.000169039949539456
731,-0.00163125991821289,0.000164350488736585
732,-0.00156545639038086,0.000161751148638586
733,-0.00188827514648437,0.000155144375606789
734,-0.00148200988769531,0.000149374139390308
735,-0.00170135498046875,0.000148086921262983
736,-0.00160455703735352,0.000169136768177607
737,-0.00174951553344727,0.000168848838955072
738,-0.00172138214111328,0.000161458498187359
739,-0.00196933746337891,0.000194273547180703
740,-0.00151348114013672,0.000224893308850202
741,-0.00172138214111328,0.000147354255147678
742,-0.00168466567993164,0.000205962743912808
743,-0.00174999237060547,0.000176988181861002
744,-0.00166845321655273,0.000180065227398865
745,-0.00175905227661133,0.000183214711344464
746,-0.00176286697387695,0.000180770972876459
747,-0.00172185897827148,0.00015203554796678
748,-0.00167751312255859,0.000150903705531013
749,-0.00175333023071289,0.000157561313080318
750,-0.00175142288208008,0.000170053796010474
751,-0.00149679183959961,0.000174008326270395
752,-0.0015716552734375,0.000166070820244142
753,-0.00163602828979492,0.000170731676006013
754,-0.00161504745483398,0.000174144168251241
755,-0.00173473358154297,0.000169539584035209
756,-0.00156021118164062,0.000187129273518766
757,-0.00175857543945312,0.00013804250429323
758,-0.00168228149414062,0.000136372092679745
759,-0.00168800354003906,0.000163457107077005
760,-0.00157546997070312,0.000184712707311407
761,-0.00177240371704102,0.000160911170105663
762,-0.00190401077270508,0.000167083631367408
763,-0.00173282623291016,0.00013591113785488
764,-0.0018467903137207,0.000187667985632752
765,-0.00181484222412109,0.000209851693964679
766,-0.00176668167114258,0.000218755510167137
767,-0.00184726715087891,0.000165360086504583
768,-0.001678466796875,0.000160339286311918
769,-0.00159740447998047,0.000158424795376626
770,-0.00194597244262695,0.000183433001356875
771,-0.0019073486328125,0.000195477646804661
772,-0.00174331665039062,0.000182119336656642
773,-0.00180864334106445,0.000172029207116086
774,-0.00173234939575195,0.000163145218892203
775,-0.00182247161865234,0.000147440640129432
776,-0.00174283981323242,0.000145428297779448
777,-0.00186300277709961,0.000159077907272286
778,-0.00178194046020508,0.000142423524509266
779,-0.00170230865478516,0.000151406122591481
780,-0.0016932487487793,0.000173882839480321
781,-0.00190877914428711,0.000222044382462404
782,-0.00191164016723633,0.000183050823004755
783,-0.00173044204711914,0.00013723635190544
784,-0.00166130065917969,0.000188040780192829
785,-0.00182676315307617,0.000172996626142072
786,-0.00175285339355469,0.000175745384213096
787,-0.00187253952026367,0.000219166724617209
788,-0.00199651718139648,0.000179539163472029
789,-0.00178766250610352,0.000143476489641782
790,-0.00178241729736328,0.00018418510356739
791,-0.00171661376953125,0.000200044412263899
792,-0.00178337097167969,0.000172959821145592
793,-0.00176763534545898,0.000198006306980428
794,-0.00179862976074219,0.000182348913615679
795,-0.00181293487548828,0.000201669988034615
796,-0.00160360336303711,0.000165557971198401
797,-0.00197601318359375,0.000170649086889052
798,-0.00175046920776367,0.000169007664334729
799,-0.00180435180664062,0.000154403965679557
800,-0.00191307067871094,0.000170398410656029
801,-0.00181770324707031,0.000178696275784493
802,-0.00195074081420898,0.000173568725585937
803,-0.00192594528198242,0.00019998984725522
804,-0.00190877914428711,0.000153295544959431
805,-0.00176525115966797,0.000172686167024839
806,-0.00172328948974609,0.000121999511451948
807,-0.00187540054321289,0.00012109598599473
808,-0.00180864334106445,0.000180262105571147
809,-0.00201940536499023,0.000157078584677854
810,-0.00170373916625977,0.000195696200530962
811,-0.00165987014770508,0.000148867919304667
812,-0.001983642578125,0.0001560532926108
813,-0.00194740295410156,0.000162600771771044
814,-0.00194835662841797,0.000145318813236503
815,-0.00189542770385742,0.000176189878145464
816,-0.00205326080322266,0.000169528854700386
817,-0.0017704963684082,0.000200376029266147
818,-0.00189542770385742,0.000198240424897669
819,-0.00176429748535156,0.000171483795713834
820,-0.00182914733886719,0.000206813241440139
821,-0.00174760818481445,0.000217542288560299
822,-0.00180244445800781,0.000229036755584904
823,-0.00208759307861328,0.000210997074983955
824,-0.00191450119018555,0.000176849381691222
825,-0.00185012817382812,0.000167540248838355
826,-0.00193262100219727,0.00017988835840343
827,-0.00191974639892578,0.000197219295242684
828,-0.00169515609741211,0.000184520577864831
829,-0.00182580947875977,0.000266776647034809
830,-0.00200033187866211,0.000161849517764076
831,-0.00197792053222656,0.000164577221125828
832,-0.00176095962524414,0.000180801157549178
833,-0.0017852783203125,0.000146335411822442
834,-0.00160837173461914,0.000193865827458231
835,-0.00177860260009766,0.00022936214277851
836,-0.00157833099365234,0.000219162574793307
837,-0.00200462341308594,0.000165448064477224
838,-0.00199413299560547,0.000206619653714794
839,-0.00186538696289062,0.000196752973259016
840,-0.00168275833129883,0.000226834197726228
841,-0.00185060501098633,0.00022830094693015
842,-0.00182151794433594,0.000186242607735759
843,-0.00164127349853516,0.000235273599324922
844,-0.00182771682739258,0.000153135271542885
845,-0.00186300277709961,0.000130907215885166
846,-0.00197839736938477,0.000156788814314735
847,-0.0018315315246582,0.000156713386256485
848,-0.00188064575195312,0.000235675288134485
849,-0.0018925666809082,0.000195305421820175
850,-0.00196599960327148,0.000176499327265365
851,-0.00204849243164062,0.00022870692881582
852,-0.00187253952026367,0.000245181487491171
853,-0.00185394287109375,0.000162639921010691
854,-0.00178003311157227,0.000196933169052349
855,-0.00189399719238281,0.000195268164013308
856,-0.00172805786132812,0.000211333023508541
857,-0.00187253952026367,0.000196081562169289
858,-0.00193357467651367,0.000206196649629621
859,-0.00208044052124023,0.000213248059988002
860,-0.00178956985473633,0.000206967102371612
861,-0.00198507308959961,0.000172200944412638
862,-0.00178766250610352,0.00018446635132764
863,-0.00171422958374023,0.000206826434004911
864,-0.00172090530395508,0.000203004984980012
865,-0.00198268890380859,0.000188923820828335
866,-0.00188970565795898,0.000180846425111901
867,-0.00193595886230469,0.000178925161736428
868,-0.00185155868530273,0.000166199469275764
869,-0.00186347961425781,0.00021165125097935
870,-0.00208520889282227,0.000235771745916175
871,-0.00191926956176758,0.00024741186594043
872,-0.00191497802734375,0.000225083302062946
873,-0.00192880630493164,0.000200176216296321
874,-0.00196456909179687,0.000218130980876061
875,-0.00211048126220703,0.000220358621632231
876,-0.00177240371704102,0.000211926089387198
877,-0.00220680236816406,0.000176096937371579
878,-0.002044677734375,0.000222992630651179
879,-0.00211191177368164,0.000152838025112653
880,-0.00180578231811523,0.000121399781280196
